"Timestamp","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Traffic Type","Packet Type","Payload Data","Info"
"2024-06-23 21:55:07","172.16.42.1","172.16.42.196","1471","51720","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51720 [ACK] Seq=392 Ack=2206 Win=64096 Len=0"
"2024-06-23 21:55:07","172.16.42.196","172.16.42.1","51721","1471","HTTP","1153","eth:ethertype:ip:tcp:http","1153","","GET /api/status HTTP/1.1 "
"2024-06-23 21:55:07","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [ACK] Seq=1 Ack=1100 Win=64096 Len=0"
"2024-06-23 21:55:07","172.16.42.1","172.16.42.196","1471","51720","HTTP","1153","eth:ethertype:ip:tcp:http:media","1153","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:07","172.16.42.196","172.16.42.1","51720","1471","TCP","60","eth:ethertype:ip:tcp","60","","51720  >  1471 [ACK] Seq=2206 Ack=1491 Win=1049600 Len=0"
"2024-06-23 21:55:08","172.16.42.1","172.16.42.196","1471","51721","HTTP","445","eth:ethertype:ip:tcp:http:media","445","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:08","172.16.42.196","172.16.42.1","51721","1471","TCP","60","eth:ethertype:ip:tcp","60","","51721  >  1471 [ACK] Seq=1100 Ack=392 Win=1049344 Len=0"
"2024-06-23 21:55:08","172.16.42.196","172.16.42.1","51721","1471","HTTP/JSON","1335","eth:ethertype:ip:tcp:http:json","1335","","POST /api/module/request HTTP/1.1 , JSON (application/json)"
"2024-06-23 21:55:08","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [ACK] Seq=392 Ack=2381 Win=64096 Len=0"
"2024-06-23 21:55:08","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:08","172.16.42.196","192.168.1.101","51722","6555","TCP","66","eth:ethertype:ip:tcp","66","","51722  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:08","172.16.42.1","172.16.42.196","1471","51721","HTTP","262","eth:ethertype:ip:tcp:http:media","262","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:08","172.16.42.196","172.16.42.1","51721","1471","HTTP/JSON","1294","eth:ethertype:ip:tcp:http:json","1294","","POST /api/module/request HTTP/1.1 , JSON (application/json)"
"2024-06-23 21:55:08","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [ACK] Seq=600 Ack=3621 Win=64096 Len=0"
"2024-06-23 21:55:08","172.16.42.1","172.16.42.196","1471","51721","HTTP","333","eth:ethertype:ip:tcp:http:media","333","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:08","172.16.42.196","172.16.42.1","51721","1471","TCP","60","eth:ethertype:ip:tcp","60","","51721  >  1471 [ACK] Seq=3621 Ack=879 Win=1048832 Len=0"
"2024-06-23 21:55:09","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:09","172.16.42.196","192.168.1.101","51723","6555","TCP","66","eth:ethertype:ip:tcp","66","","51723  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:10","20.127.250.238","172.16.42.196","443","54560","TLSv1.2","113","eth:ethertype:ip:tcp:tls","113","","Application Data"
"2024-06-23 21:55:10","172.16.42.196","20.127.250.238","54560","443","TLSv1.2","120","eth:ethertype:ip:tcp:tls","120","","Application Data"
"2024-06-23 21:55:10","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:10","172.16.42.196","192.168.1.101","51724","6555","TCP","66","eth:ethertype:ip:tcp","66","","51724  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:10","20.127.250.238","172.16.42.196","443","54560","TCP","54","eth:ethertype:ip:tcp","54","","443  >  54560 [ACK] Seq=60 Ack=67 Win=251 Len=0"
"2024-06-23 21:55:11","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:11","172.16.42.196","192.168.1.101","51725","6555","TCP","66","eth:ethertype:ip:tcp","66","","51725  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:11","192.168.1.9","172.16.42.196","51722","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:11","192.168.1.9","172.16.42.196","51723","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:11","192.168.1.9","172.16.42.196","51724","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:11","192.168.1.9","172.16.42.196","51725","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:11","172.64.155.141","172.16.42.196","443","51283","TLSv1.2","78","eth:ethertype:ip:tcp:tls","78","","Application Data"
"2024-06-23 21:55:11","172.16.42.196","172.64.155.141","51283","443","TLSv1.2","82","eth:ethertype:ip:tcp:tls","82","","Application Data"
"2024-06-23 21:55:11","172.64.155.141","172.16.42.196","443","51283","TCP","54","eth:ethertype:ip:tcp","54","","443  >  51283 [ACK] Seq=25 Ack=29 Win=5 Len=0"
"2024-06-23 21:55:12","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:12","172.16.42.196","192.168.1.101","51726","6555","TCP","66","eth:ethertype:ip:tcp","66","","51726  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:12","172.16.42.196","172.16.42.1","51721","1471","HTTP","1160","eth:ethertype:ip:tcp:http","1160","","GET /api/notifications HTTP/1.1 "
"2024-06-23 21:55:12","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [ACK] Seq=879 Ack=4727 Win=64096 Len=0"
"2024-06-23 21:55:12","172.16.42.1","172.16.42.196","1471","51721","HTTP","1153","eth:ethertype:ip:tcp:http:media","1153","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:12","172.16.42.196","172.16.42.1","51721","1471","TCP","60","eth:ethertype:ip:tcp","60","","51721  >  1471 [ACK] Seq=4727 Ack=1978 Win=1049600 Len=0"
"2024-06-23 21:55:13","172.16.42.196","172.16.42.1","51721","1471","HTTP/JSON","1335","eth:ethertype:ip:tcp:http:json","1335","","POST /api/module/request HTTP/1.1 , JSON (application/json)"
"2024-06-23 21:55:13","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [ACK] Seq=1978 Ack=6008 Win=64096 Len=0"
"2024-06-23 21:55:13","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:13","172.16.42.196","192.168.1.101","51727","6555","TCP","66","eth:ethertype:ip:tcp","66","","51727  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:13","172.16.42.1","172.16.42.196","1471","51721","HTTP","262","eth:ethertype:ip:tcp:http:media","262","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:13","172.16.42.196","172.16.42.1","51721","1471","HTTP/JSON","1294","eth:ethertype:ip:tcp:http:json","1294","","POST /api/module/request HTTP/1.1 , JSON (application/json)"
"2024-06-23 21:55:13","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [ACK] Seq=2186 Ack=7248 Win=64096 Len=0"
"2024-06-23 21:55:14","172.16.42.1","172.16.42.196","1471","51721","HTTP","373","eth:ethertype:ip:tcp:http:media","373","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:14","172.16.42.196","172.16.42.1","51721","1471","TCP","60","eth:ethertype:ip:tcp","60","","51721  >  1471 [ACK] Seq=7248 Ack=2505 Win=1049088 Len=0"
"2024-06-23 21:55:14","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:14","172.16.42.196","192.168.1.101","51728","6555","TCP","66","eth:ethertype:ip:tcp","66","","51728  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:14","fe80::ffff:ffff:fffe","ff02::2","50639","3544","ICMPv6","103","eth:ethertype:ip:udp:teredo:ipv6:icmpv6","103","","Router Solicitation"
"2024-06-23 21:55:15","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:15","172.16.42.196","192.168.1.101","51729","6555","TCP","66","eth:ethertype:ip:tcp","66","","51729  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:15","192.168.1.9","172.16.42.196","51726","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:15","192.168.1.9","172.16.42.196","51727","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:15","192.168.1.9","172.16.42.196","51728","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:15","192.168.1.9","172.16.42.196","51729","6555","ICMP","94","eth:ethertype:ip:icmp:ip:tcp","94","","Destination unreachable (Host unreachable)"
"2024-06-23 21:55:15","fe80::8000:f227:d788:f855","fe80::ffff:ffff:fffe","3544","50639","ICMPv6","151","eth:ethertype:ip:udp:teredo:ipv6:icmpv6","151","","Router Advertisement"
"2024-06-23 21:55:16","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:16","172.16.42.196","192.168.1.101","51730","6555","TCP","66","eth:ethertype:ip:tcp","66","","51730  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:16","172.16.42.196","172.16.42.1","51720","1471","TCP","60","eth:ethertype:ip:tcp","60","","51720  >  1471 [FIN, ACK] Seq=2206 Ack=1491 Win=1049600 Len=0"
"2024-06-23 21:55:16","172.16.42.1","172.16.42.196","1471","51720","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51720 [FIN, ACK] Seq=1491 Ack=2207 Win=64096 Len=0"
"2024-06-23 21:55:16","172.16.42.196","172.16.42.1","51721","1471","TCP","60","eth:ethertype:ip:tcp","60","","51721  >  1471 [FIN, ACK] Seq=7248 Ack=2505 Win=1049088 Len=0"
"2024-06-23 21:55:16","172.16.42.196","172.16.42.1","51720","1471","TCP","60","eth:ethertype:ip:tcp","60","","51720  >  1471 [ACK] Seq=2207 Ack=1492 Win=1049600 Len=0"
"2024-06-23 21:55:16","172.16.42.1","172.16.42.196","1471","51721","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51721 [FIN, ACK] Seq=2505 Ack=7249 Win=64096 Len=0"
"2024-06-23 21:55:16","172.16.42.196","172.16.42.1","51721","1471","TCP","60","eth:ethertype:ip:tcp","60","","51721  >  1471 [ACK] Seq=7249 Ack=2506 Win=1049088 Len=0"
"2024-06-23 21:55:17","172.16.42.196","255.255.255.255","1046","1046","UDP","67","eth:ethertype:ip:udp:data","67","72635f69616d686572653a363535353a303a303a4544444945","1046  >  1046 Len=25"
"2024-06-23 21:55:17","172.16.42.196","192.168.1.101","51731","6555","TCP","66","eth:ethertype:ip:tcp","66","","51731  >  6555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:17","fd13:5d43:c0d1:0:f12b:fe1a:d894:cc03","fd13:5d43:c0d1::1","53633","53","DNS","103","eth:ethertype:ipv6:udp:dns","103","","Standard query 0x935e A www.msftconnecttest.com"
"2024-06-23 21:55:17","fd13:5d43:c0d1:0:f12b:fe1a:d894:cc03","fd13:5d43:c0d1::1","52138","53","DNS","103","eth:ethertype:ipv6:udp:dns","103","","Standard query 0xb2f9 AAAA www.msftconnecttest.com"
"2024-06-23 21:55:17","fd13:5d43:c0d1::1","fd13:5d43:c0d1:0:f12b:fe1a:d894:cc03","53","53633","DNS","253","eth:ethertype:ipv6:udp:dns","253","","Standard query response 0x935e A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 200.63.193.83 A 200.63.193.73"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","52138","53","DNS","83","eth:ethertype:ip:udp:dns","83","","Standard query 0xb2f9 AAAA www.msftconnecttest.com"
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","53","52138","DNS","201","eth:ethertype:ip:udp:dns","201","","Standard query response 0xb2f9 AAAA www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net"
"2024-06-23 21:55:17","172.16.42.196","200.63.193.83","51732","80","TCP","66","eth:ethertype:ip:tcp","66","","51732  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:17","fd13:5d43:c0d1::1","fd13:5d43:c0d1:0:f12b:fe1a:d894:cc03","53","52138","DNS","293","eth:ethertype:ipv6:udp:dns","293","","Standard query response 0xb2f9 AAAA www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net SOA n0g2.akamai.net"
"2024-06-23 21:55:17","200.63.193.83","172.16.42.196","80","51732","TCP","66","eth:ethertype:ip:tcp","66","","80  >  51732 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"2024-06-23 21:55:17","172.16.42.196","200.63.193.83","51732","80","TCP","60","eth:ethertype:ip:tcp","60","","51732  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2024-06-23 21:55:17","172.16.42.196","200.63.193.83","51732","80","HTTP","165","eth:ethertype:ip:tcp:http","165","","GET /connecttest.txt HTTP/1.1 "
"2024-06-23 21:55:17","200.63.193.83","172.16.42.196","80","51732","TCP","54","eth:ethertype:ip:tcp","54","","80  >  51732 [ACK] Seq=1 Ack=112 Win=64256 Len=0"
"2024-06-23 21:55:17","200.63.193.83","172.16.42.196","80","51732","TCP","54","eth:ethertype:ip:tcp","54","","[TCP Previous segment not captured] 80  >  51732 [FIN, ACK] Seq=188 Ack=112 Win=64256 Len=0"
"2024-06-23 21:55:17","200.63.193.83","172.16.42.196","80","51732","TCP","241","eth:ethertype:ip:tcp","241","","[TCP Out-Of-Order] 80  >  51732 [PSH, ACK] Seq=1 Ack=112 Win=64256 Len=187"
"2024-06-23 21:55:17","172.16.42.196","200.63.193.83","51732","80","TCP","60","eth:ethertype:ip:tcp","60","","[TCP Dup ACK 112#1] 51732  >  80 [ACK] Seq=112 Ack=1 Win=131328 Len=0"
"2024-06-23 21:55:17","172.16.42.196","200.63.193.83","51732","80","TCP","60","eth:ethertype:ip:tcp","60","","51732  >  80 [ACK] Seq=112 Ack=189 Win=131072 Len=0"
"2024-06-23 21:55:17","172.16.42.196","200.63.193.83","51732","80","TCP","60","eth:ethertype:ip:tcp","60","","51732  >  80 [FIN, ACK] Seq=112 Ack=189 Win=131072 Len=0"
"2024-06-23 21:55:17","200.63.193.83","172.16.42.196","80","51732","TCP","54","eth:ethertype:ip:tcp","54","","80  >  51732 [ACK] Seq=189 Ack=113 Win=64256 Len=0"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51733","1471","TCP","66","eth:ethertype:ip:tcp","66","","51733  >  1471 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","1471","51733","TCP","66","eth:ethertype:ip:tcp","66","","1471  >  51733 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=32"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51733","1471","TCP","60","eth:ethertype:ip:tcp","60","","51733  >  1471 [ACK] Seq=1 Ack=1 Win=1049600 Len=0"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51733","1471","HTTP","1153","eth:ethertype:ip:tcp:http","1153","","GET /api/status HTTP/1.1 "
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","1471","51733","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51733 [ACK] Seq=1 Ack=1100 Win=64096 Len=0"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51734","1471","TCP","66","eth:ethertype:ip:tcp","66","","51734  >  1471 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","1471","51734","TCP","66","eth:ethertype:ip:tcp","66","","1471  >  51734 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=32"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51734","1471","TCP","60","eth:ethertype:ip:tcp","60","","51734  >  1471 [ACK] Seq=1 Ack=1 Win=1049600 Len=0"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51734","1471","HTTP","1160","eth:ethertype:ip:tcp:http","1160","","GET /api/notifications HTTP/1.1 "
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","1471","51734","TCP","54","eth:ethertype:ip:tcp","54","","1471  >  51734 [ACK] Seq=1 Ack=1107 Win=64096 Len=0"
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","1471","51734","HTTP","1153","eth:ethertype:ip:tcp:http:media","1153","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:17","172.16.42.1","172.16.42.196","1471","51733","HTTP","445","eth:ethertype:ip:tcp:http:media","445","","HTTP/1.1 200 OK  (text/json)"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51734","1471","TCP","60","eth:ethertype:ip:tcp","60","","51734  >  1471 [ACK] Seq=1107 Ack=1100 Win=1048576 Len=0"
"2024-06-23 21:55:17","172.16.42.196","172.16.42.1","51733","1471","TCP","60","eth:ethertype:ip:tcp","60","","51733  >  1471 [ACK] Seq=1100 Ack=392 Win=1049344 Len=0"
"2024-06-23 21:55:18","172.16.42.196","142.250.218.110","55299","443","QUIC","1292","eth:ethertype:ip:udp:quic:tls","1292","","Initial, DCID=85485225f5aa63e2, PKN: 1, CRYPTO"
"2024-06-23 21:55:18","172.16.42.196","142.250.218.110","55299","443","QUIC","1292","eth:ethertype:ip:udp:quic:tls","1292","","Initial, DCID=85485225f5aa63e2, PKN: 2, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO"
"2024-06-23 21:55:18","172.16.42.196","142.250.218.110","55299","443","QUIC","119","eth:ethertype:ip:udp:quic","119","","0-RTT, DCID=85485225f5aa63e2"
